customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,province,monthly_income,stressed_interest_rate
CUST109731,48,Employed,25.7,56587,768,2.4,810,14172,0,0,0,Line of Credit,Business,28700,7.82,25.0,0.507,0.169,1,British Columbia,4715.583333333333,9.82
CUST109732,50,Employed,10.8,125522,639,7.7,316,46352,0,0,1,Credit Card,Personal,61500,19.19,36.9,0.49,0.163,1,Ontario,10460.166666666666,21.19
CUST109733,20,Employed,0.8,23820,558,0.4,185,4578,0,2,0,Personal Loan,Personal,27900,15.54,19.2,1.171,0.39,0,British Columbia,1985.0,17.54
CUST109734,51,Self-Employed,8.3,60356,575,25.2,4514,38038,0,1,0,Credit Card,Education,46600,22.63,63.0,0.772,0.257,0,British Columbia,5029.666666666667,24.63
CUST109735,33,Employed,9.3,51544,533,4.5,134,4471,0,0,0,Credit Card,Debt Consolidation,21800,21.35,8.7,0.423,0.141,0,Ontario,4295.333333333333,23.35
CUST109736,40,Employed,8.2,59935,614,8.1,2164,18458,0,1,0,Personal Loan,Business,34000,13.52,30.8,0.567,0.189,1,Ontario,4994.583333333333,15.52
CUST109737,29,Employed,10.2,108001,573,7.0,407,31669,0,0,1,Personal Loan,Medical,75100,15.46,29.299999999999997,0.695,0.232,0,Ontario,9000.083333333334,17.46
CUST109738,46,Employed,9.8,47241,718,7.2,2808,13448,0,0,0,Personal Loan,Medical,38800,11.21,28.499999999999996,0.821,0.274,1,Ontario,3936.75,13.21
CUST109739,39,Employed,14.2,28629,566,21.0,653,13037,0,1,0,Credit Card,Education,25000,21.45,45.5,0.873,0.291,1,Ontario,2385.75,23.45
CUST109740,25,Employed,4.7,33678,700,0.8,146,10484,0,0,0,Credit Card,Business,39300,16.78,31.1,1.167,0.389,1,Ontario,2806.5,18.78
CUST109741,21,Employed,1.5,34302,565,2.6,10,9017,0,1,0,Personal Loan,Education,6100,16.63,26.3,0.178,0.059,1,Ontario,2858.5,18.63
CUST109742,18,Self-Employed,1.0,74724,668,0.7,20,8719,0,1,1,Line of Credit,Education,50000,9.59,11.700000000000001,0.669,0.223,0,Ontario,6227.0,11.59
CUST109743,37,Employed,5.6,39908,727,2.2,97,12062,0,1,0,Personal Loan,Education,41000,10.98,30.2,1.027,0.342,1,Ontario,3325.6666666666665,12.98
CUST109744,41,Employed,16.3,21801,668,7.1,1828,3150,0,1,0,Personal Loan,Home Improvement,16400,12.91,14.399999999999999,0.752,0.251,1,British Columbia,1816.75,14.91
CUST109745,42,Employed,9.9,68660,723,11.3,38548,3837,0,0,0,Credit Card,Education,4800,15.57,5.6000000000000005,0.07,0.023,1,Ontario,5721.666666666667,17.57
CUST109746,33,Self-Employed,1.7,35255,600,8.4,95,4092,0,0,0,Credit Card,Personal,46000,19.31,11.600000000000001,1.305,0.435,1,Ontario,2937.9166666666665,21.31
CUST109747,21,Employed,2.7,47506,666,2.4,598,23062,0,0,0,Credit Card,Personal,63200,17.69,48.5,1.33,0.443,0,Ontario,3958.8333333333335,19.69
CUST109748,26,Employed,4.7,47418,660,4.3,161,7264,0,0,1,Personal Loan,Debt Consolidation,56400,12.31,15.299999999999999,1.189,0.396,0,Ontario,3951.5,14.31
CUST109749,48,Employed,2.5,44546,680,15.2,101,20903,0,0,0,Personal Loan,Education,81900,11.87,46.9,1.839,0.613,0,Ontario,3712.1666666666665,13.87
CUST109750,29,Employed,0.5,26240,480,0.0,0,9729,0,0,1,Credit Card,Education,16700,22.91,37.1,0.636,0.212,0,Ontario,2186.6666666666665,24.91
CUST109751,36,Employed,1.7,31134,634,13.7,2948,8335,0,0,0,Personal Loan,Home Improvement,56500,13.96,26.8,1.815,0.605,0,British Columbia,2594.5,15.96
CUST109752,22,Employed,4.0,33330,629,0.9,16,11364,0,1,0,Line of Credit,Personal,12900,12.16,34.1,0.387,0.129,1,Ontario,2777.5,14.16
CUST109753,39,Student,0.6,19897,674,10.2,235,5512,0,1,0,Personal Loan,Personal,38800,12.67,27.700000000000003,1.95,0.65,1,Ontario,1658.0833333333333,14.67
CUST109754,29,Self-Employed,5.2,76162,674,4.4,267,16761,0,0,0,Line of Credit,Personal,48800,9.22,22.0,0.641,0.214,1,Ontario,6346.833333333333,11.22
CUST109755,47,Self-Employed,5.0,85129,769,23.1,182,17731,0,0,0,Line of Credit,Education,29600,7.3,20.8,0.348,0.116,1,Ontario,7094.083333333333,9.3
CUST109756,44,Employed,6.8,127525,689,11.2,1896,31767,0,1,0,Personal Loan,Home Improvement,86400,11.23,24.9,0.678,0.226,1,British Columbia,10627.083333333334,13.23
CUST109757,29,Employed,0.1,86902,603,4.7,738,6377,0,1,0,Credit Card,Home Improvement,3900,19.12,7.3,0.045,0.015,1,British Columbia,7241.833333333333,21.12
CUST109758,33,Employed,12.8,28336,646,6.3,347,4372,0,1,0,Credit Card,Home Improvement,15400,19.33,15.4,0.543,0.181,1,British Columbia,2361.3333333333335,21.33
CUST109759,28,Employed,9.9,63017,724,1.8,15137,20027,0,1,0,Credit Card,Home Improvement,11800,15.72,31.8,0.187,0.062,1,Ontario,5251.416666666667,17.72
CUST109760,18,Employed,0.0,25599,666,0.5,2,11482,0,0,0,Personal Loan,Home Improvement,1800,12.25,44.9,0.07,0.023,0,British Columbia,2133.25,14.25
CUST109761,24,Employed,1.3,21354,622,2.5,865,5014,0,0,0,Line of Credit,Medical,7600,12.21,23.5,0.356,0.119,1,Ontario,1779.5,14.21
CUST109762,37,Employed,3.1,72918,665,14.5,6991,27194,0,0,0,Personal Loan,Personal,41300,12.85,37.3,0.566,0.189,1,Ontario,6076.5,14.85
CUST109763,38,Employed,5.2,33034,589,5.1,1149,15955,0,0,0,Credit Card,Business,1100,21.05,48.3,0.033,0.011,0,British Columbia,2752.8333333333335,23.05
CUST109764,36,Employed,6.9,31551,680,13.0,533,7004,0,0,0,Credit Card,Personal,34200,17.62,22.2,1.084,0.361,1,Ontario,2629.25,19.62
CUST109765,31,Employed,9.4,17748,585,8.6,4203,1888,0,1,0,Credit Card,Business,11400,22.02,10.6,0.642,0.214,0,British Columbia,1479.0,24.02
CUST109766,46,Self-Employed,17.3,68127,642,1.9,823,11082,0,4,0,Personal Loan,Home Improvement,83000,13.96,16.3,1.218,0.406,0,Ontario,5677.25,15.96
CUST109767,35,Self-Employed,7.2,43543,675,3.8,1076,5966,0,0,0,Credit Card,Education,35600,17.38,13.700000000000001,0.818,0.273,1,Ontario,3628.5833333333335,19.38
CUST109768,43,Employed,9.9,104586,754,20.4,1834,21812,0,1,0,Personal Loan,Personal,53200,9.04,20.9,0.509,0.17,1,Ontario,8715.5,11.04
CUST109769,18,Self-Employed,1.0,64128,525,0.6,31,5543,0,0,0,Personal Loan,Personal,22300,16.6,8.6,0.348,0.116,0,British Columbia,5344.0,18.6
CUST109770,18,Student,1.1,21929,594,1.3,253,2530,1,2,0,Credit Card,Personal,1400,22.58,11.5,0.064,0.021,0,Ontario,1827.4166666666667,24.58
CUST109771,38,Self-Employed,10.2,39051,763,15.3,6289,6580,0,0,0,Line of Credit,Debt Consolidation,14300,6.78,16.8,0.366,0.122,1,British Columbia,3254.25,8.780000000000001
CUST109772,18,Self-Employed,1.0,23860,595,0.1,6,613,0,0,1,Line of Credit,Personal,10100,14.3,2.6,0.423,0.141,0,British Columbia,1988.3333333333333,16.3
CUST109773,32,Employed,9.0,24118,661,7.1,88,6775,0,0,0,Line of Credit,Medical,11900,9.47,28.1,0.493,0.164,1,Ontario,2009.8333333333333,11.47
CUST109774,31,Student,0.4,92235,597,3.6,368,72329,1,2,0,Personal Loan,Medical,23000,16.3,78.4,0.249,0.083,0,British Columbia,7686.25,18.3
CUST109775,54,Employed,17.3,58490,667,13.7,652,34202,0,0,0,Line of Credit,Personal,28300,10.81,58.5,0.484,0.161,0,Ontario,4874.166666666667,12.81
CUST109776,39,Self-Employed,6.4,59959,628,17.5,4652,19874,0,2,0,Line of Credit,Education,26900,11.36,33.1,0.449,0.15,1,British Columbia,4996.583333333333,13.36
CUST109777,36,Employed,10.7,45577,681,11.0,15709,3485,0,0,0,Credit Card,Medical,26600,17.92,7.6,0.584,0.195,1,Ontario,3798.0833333333335,19.92
CUST109778,45,Employed,13.5,63467,788,6.9,2473,29408,1,1,0,Personal Loan,Education,84700,8.92,46.300000000000004,1.335,0.445,0,Ontario,5288.916666666667,10.92
CUST109779,39,Employed,4.2,26648,601,4.9,1142,13485,0,0,0,Credit Card,Debt Consolidation,33800,20.36,50.6,1.268,0.423,0,British Columbia,2220.6666666666665,22.36
CUST109780,29,Employed,7.5,25362,719,1.6,590,9956,0,0,0,Credit Card,Medical,13300,16.19,39.300000000000004,0.524,0.175,0,British Columbia,2113.5,18.19
CUST109781,47,Self-Employed,1.5,94556,689,19.2,43508,35738,0,1,1,Line of Credit,Debt Consolidation,26900,10.9,37.8,0.284,0.095,0,Ontario,7879.666666666667,12.9
CUST109782,21,Student,0.6,16191,647,1.0,161,2965,0,0,0,Credit Card,Home Improvement,1600,19.69,18.3,0.099,0.033,1,British Columbia,1349.25,21.69
CUST109783,38,Employed,15.7,24007,621,5.4,85,5605,0,0,0,Credit Card,Business,28200,19.48,23.3,1.175,0.392,1,Ontario,2000.5833333333333,21.48
CUST109784,18,Employed,0.0,19286,593,1.5,54,3149,0,1,1,Credit Card,Business,5700,21.23,16.3,0.296,0.099,0,British Columbia,1607.1666666666667,23.23
CUST109785,37,Self-Employed,14.3,36797,659,17.6,817,24767,0,0,0,Personal Loan,Education,41700,11.2,67.30000000000001,1.133,0.378,0,Ontario,3066.4166666666665,13.2
CUST109786,37,Employed,11.2,85998,557,14.0,6748,7326,0,0,1,Credit Card,Personal,70000,21.49,8.5,0.814,0.271,1,British Columbia,7166.5,23.49
CUST109787,55,Student,1.0,27933,646,26.7,505,7751,0,3,0,Personal Loan,Education,52600,14.87,27.700000000000003,1.883,0.628,0,British Columbia,2327.75,16.869999999999997
CUST109788,18,Employed,0.0,15000,580,1.3,200,7075,0,1,0,Credit Card,Education,10700,22.1,47.199999999999996,0.713,0.238,0,Ontario,1250.0,24.1
CUST109789,27,Student,1.7,17705,628,2.1,934,6974,0,2,0,Line of Credit,Home Improvement,9800,11.71,39.4,0.554,0.185,0,British Columbia,1475.4166666666667,13.71
CUST109790,44,Student,1.2,46297,736,11.7,671,13957,0,0,0,Credit Card,Personal,4600,16.39,30.099999999999998,0.099,0.033,1,British Columbia,3858.0833333333335,18.39
CUST109791,39,Employed,15.6,62609,695,1.1,70,19538,0,0,0,Line of Credit,Education,28800,9.86,31.2,0.46,0.153,1,Ontario,5217.416666666667,11.86
CUST109792,37,Self-Employed,5.4,29731,607,4.5,61,7167,0,3,0,Credit Card,Personal,15300,19.21,24.099999999999998,0.515,0.172,0,Ontario,2477.5833333333335,21.21
CUST109793,23,Employed,1.6,48989,657,3.0,49,11895,0,1,0,Line of Credit,Education,24800,9.38,24.3,0.506,0.169,1,Ontario,4082.4166666666665,11.38
CUST109794,27,Self-Employed,1.3,27383,608,2.8,100,4166,0,1,0,Credit Card,Education,13900,20.4,15.2,0.508,0.169,1,British Columbia,2281.9166666666665,22.4
CUST109795,49,Employed,8.4,38493,691,18.2,1102,6383,0,0,0,Line of Credit,Home Improvement,29000,10.34,16.6,0.753,0.251,1,British Columbia,3207.75,12.34
CUST109796,34,Self-Employed,6.4,32841,667,5.8,2461,11531,0,1,0,Credit Card,Education,10500,18.57,35.099999999999994,0.32,0.107,1,Ontario,2736.75,20.57
CUST109797,39,Employed,13.9,87543,682,2.2,1098,19616,0,0,0,Credit Card,Business,70000,18.39,22.400000000000002,0.8,0.267,1,British Columbia,7295.25,20.39
CUST109798,33,Employed,8.2,40202,675,4.9,800,13770,0,0,0,Credit Card,Medical,24100,17.16,34.300000000000004,0.599,0.2,1,British Columbia,3350.1666666666665,19.16
CUST109799,20,Employed,1.4,20814,668,0.5,122,4875,1,1,0,Credit Card,Education,27700,17.98,23.400000000000002,1.331,0.444,0,Ontario,1734.5,19.98
CUST109800,46,Self-Employed,11.4,35483,684,7.5,937,446,0,0,0,Line of Credit,Business,21500,10.98,1.3,0.606,0.202,1,British Columbia,2956.9166666666665,12.98
CUST109801,41,Employed,11.8,40906,675,16.9,2506,6529,0,0,0,Line of Credit,Business,26900,10.71,16.0,0.658,0.219,1,British Columbia,3408.8333333333335,12.71
CUST109802,62,Student,0.9,21386,599,22.9,1657,1488,0,2,0,Credit Card,Education,2100,21.22,7.000000000000001,0.098,0.033,1,British Columbia,1782.1666666666667,23.22
CUST109803,22,Employed,2.4,18406,576,3.6,2331,9917,0,1,0,Personal Loan,Business,27200,15.54,53.900000000000006,1.478,0.493,0,Ontario,1533.8333333333333,17.54
CUST109804,44,Self-Employed,8.1,41003,733,4.4,600,2436,0,1,0,Credit Card,Business,24900,16.1,5.8999999999999995,0.607,0.202,1,British Columbia,3416.9166666666665,18.1
CUST109805,19,Employed,0.6,31124,658,0.4,9,7280,0,0,2,Credit Card,Medical,3700,18.65,23.400000000000002,0.119,0.04,1,Ontario,2593.6666666666665,20.65
CUST109806,36,Student,0.8,93463,675,4.5,5750,19724,0,0,0,Personal Loan,Medical,18700,11.83,21.099999999999998,0.2,0.067,1,Ontario,7788.583333333333,13.83
CUST109807,46,Self-Employed,14.8,50932,707,8.1,113,19012,1,1,0,Personal Loan,Home Improvement,73200,11.36,37.3,1.437,0.479,0,British Columbia,4244.333333333333,13.36
CUST109808,18,Employed,0.0,26996,581,1.9,168,10466,0,0,0,Personal Loan,Medical,29300,15.64,38.800000000000004,1.085,0.362,0,British Columbia,2249.6666666666665,17.64
CUST109809,32,Self-Employed,2.5,23092,643,2.8,105,5732,0,0,0,Credit Card,Home Improvement,11200,20.39,24.8,0.485,0.162,1,British Columbia,1924.3333333333333,22.39
CUST109810,28,Employed,1.9,93781,602,2.8,1840,29330,0,0,0,Credit Card,Business,70000,20.3,31.3,0.746,0.249,0,Ontario,7815.083333333333,22.3
CUST109811,26,Employed,1.2,35481,628,6.9,935,14664,0,0,0,Personal Loan,Medical,31000,14.83,41.3,0.874,0.291,0,British Columbia,2956.75,16.83
CUST109812,39,Employed,3.3,58699,729,13.7,2642,18552,0,1,0,Line of Credit,Personal,37900,7.87,31.6,0.646,0.215,1,Ontario,4891.583333333333,9.870000000000001
CUST109813,48,Employed,18.6,67978,711,23.3,13551,15033,0,0,0,Personal Loan,Medical,77200,10.71,22.1,1.136,0.379,1,Ontario,5664.833333333333,12.71
CUST109814,33,Student,1.8,106072,612,3.4,237,56972,0,1,0,Personal Loan,Medical,100000,13.99,53.7,0.943,0.314,0,Ontario,8839.333333333334,15.99
CUST109815,37,Employed,16.8,67703,469,3.7,738,14405,1,4,0,Line of Credit,Debt Consolidation,46500,14.42,21.3,0.687,0.229,0,British Columbia,5641.916666666667,16.42
CUST109816,36,Employed,13.1,48931,594,2.1,94,18614,0,0,0,Personal Loan,Medical,26600,15.65,38.0,0.544,0.181,0,British Columbia,4077.5833333333335,17.65
CUST109817,35,Employed,9.2,43695,632,4.4,620,14419,0,1,0,Personal Loan,Personal,62700,13.6,33.0,1.435,0.478,0,Ontario,3641.25,15.6
CUST109818,21,Student,0.9,28652,522,0.4,6,1924,0,0,0,Personal Loan,Business,25900,16.87,6.7,0.904,0.301,0,British Columbia,2387.6666666666665,18.87
CUST109819,48,Employed,3.8,37368,668,10.7,295,11104,0,0,0,Personal Loan,Home Improvement,59400,12.79,29.7,1.59,0.53,1,British Columbia,3114.0,14.79
CUST109820,38,Employed,4.0,38287,782,5.7,1621,23347,0,0,0,Personal Loan,Personal,3700,9.02,61.0,0.097,0.032,0,Ontario,3190.5833333333335,11.02
CUST109821,39,Employed,19.8,81199,593,3.6,455,16114,0,1,0,Line of Credit,Business,34100,14.84,19.8,0.42,0.14,0,Ontario,6766.583333333333,16.84
CUST109822,25,Student,0.6,15000,607,4.1,20,7031,0,0,0,Personal Loan,Education,6700,13.7,46.9,0.447,0.149,1,British Columbia,1250.0,15.7
CUST109823,29,Self-Employed,4.5,53408,783,9.7,10334,31833,0,0,0,Personal Loan,Business,92800,8.21,59.599999999999994,1.738,0.579,0,Ontario,4450.666666666667,10.21
CUST109824,32,Employed,8.6,33727,630,4.4,4893,10687,0,1,0,Personal Loan,Home Improvement,32500,14.02,31.7,0.964,0.321,0,Ontario,2810.5833333333335,16.02
CUST109825,18,Employed,0.0,17288,641,0.9,7,4489,0,1,0,Credit Card,Home Improvement,22000,20.95,26.0,1.273,0.424,0,Ontario,1440.6666666666667,22.95
CUST109826,18,Self-Employed,1.0,87438,659,0.8,284,34141,0,1,0,Credit Card,Home Improvement,65300,18.69,39.0,0.747,0.249,1,Ontario,7286.5,20.69
CUST109827,27,Self-Employed,1.4,58722,694,3.7,897,21445,0,0,0,Personal Loan,Personal,34400,12.05,36.5,0.586,0.195,1,Ontario,4893.5,14.05
CUST109828,41,Self-Employed,5.8,38893,678,20.5,1372,3612,0,1,0,Line of Credit,Debt Consolidation,13000,9.91,9.3,0.334,0.111,1,Ontario,3241.0833333333335,11.91
CUST109829,27,Employed,5.0,24430,739,6.3,1751,5787,0,0,0,Personal Loan,Personal,23600,9.57,23.7,0.966,0.322,1,Ontario,2035.8333333333333,11.57
CUST109830,22,Employed,1.9,26656,575,3.9,178,9459,0,3,1,Line of Credit,Education,10200,13.22,35.5,0.383,0.128,0,Ontario,2221.3333333333335,15.22
CUST109831,25,Employed,5.1,20432,769,2.4,63,2541,0,0,0,Credit Card,Education,11900,14.17,12.4,0.582,0.194,1,British Columbia,1702.6666666666667,16.17
CUST109832,29,Self-Employed,6.8,28753,625,4.2,1577,15780,0,0,0,Credit Card,Medical,16400,19.43,54.900000000000006,0.57,0.19,0,British Columbia,2396.0833333333335,21.43
CUST109833,30,Self-Employed,2.7,31734,551,1.3,27,4509,0,1,1,Personal Loan,Education,35500,16.26,14.2,1.119,0.373,0,Ontario,2644.5,18.26
CUST109834,60,Employed,1.4,60841,725,6.6,148,26786,0,0,0,Personal Loan,Home Improvement,8900,10.9,44.0,0.146,0.049,1,Ontario,5070.083333333333,12.9
CUST109835,47,Employed,9.6,39635,594,5.4,32,10709,1,3,0,Credit Card,Education,11100,22.53,27.0,0.28,0.093,0,British Columbia,3302.9166666666665,24.53
CUST109836,47,Student,1.6,24636,661,3.4,50,6941,0,1,0,Line of Credit,Debt Consolidation,11000,10.06,28.199999999999996,0.447,0.149,0,British Columbia,2053.0,12.06
CUST109837,49,Employed,22.9,93808,667,15.6,1532,22159,0,0,0,Personal Loan,Medical,100000,11.76,23.599999999999998,1.066,0.355,1,Ontario,7817.333333333333,13.76
CUST109838,23,Employed,2.6,19940,608,4.9,160,9132,0,1,0,Credit Card,Business,1100,20.83,45.800000000000004,0.055,0.018,0,British Columbia,1661.6666666666667,22.83
CUST109839,20,Employed,0.9,17657,624,0.4,13,7396,0,0,0,Personal Loan,Business,17400,13.09,41.9,0.985,0.328,0,Ontario,1471.4166666666667,15.09
CUST109840,21,Self-Employed,1.0,48981,610,1.5,108,11748,0,0,0,Personal Loan,Personal,39700,13.58,24.0,0.811,0.27,1,Ontario,4081.75,15.58
CUST109841,51,Employed,7.0,59751,738,4.7,1547,9125,0,0,0,Credit Card,Education,27900,16.25,15.299999999999999,0.467,0.156,1,Ontario,4979.25,18.25
CUST109842,28,Employed,3.4,61770,702,4.0,252,31068,0,1,0,Credit Card,Education,11500,16.64,50.3,0.186,0.062,1,British Columbia,5147.5,18.64
CUST109843,19,Employed,0.2,23656,561,1.0,877,5135,0,1,0,Credit Card,Personal,21800,21.67,21.7,0.922,0.307,0,Ontario,1971.3333333333333,23.67
CUST109844,29,Self-Employed,1.4,93155,585,7.2,4322,35361,0,1,0,Credit Card,Medical,70000,22.29,38.0,0.751,0.25,0,Ontario,7762.916666666667,24.29
CUST109845,32,Employed,12.4,62536,666,4.5,2965,8976,0,0,0,Credit Card,Personal,44700,18.07,14.399999999999999,0.715,0.238,1,Ontario,5211.333333333333,20.07
CUST109846,38,Self-Employed,4.7,50252,642,6.1,1264,16577,0,0,0,Line of Credit,Education,27800,12.32,33.0,0.553,0.184,1,Ontario,4187.666666666667,14.32
CUST109847,38,Employed,1.9,15674,663,8.5,201,9249,0,0,0,Line of Credit,Home Improvement,5600,9.64,59.0,0.357,0.119,0,Ontario,1306.1666666666667,11.64
CUST109848,25,Student,1.0,85711,544,2.2,150,21439,0,0,1,Credit Card,Debt Consolidation,8600,22.81,25.0,0.1,0.033,0,Ontario,7142.583333333333,24.81
CUST109849,43,Employed,6.3,83327,565,2.0,60,16665,0,0,1,Personal Loan,Education,100000,16.71,20.0,1.2,0.4,0,Ontario,6943.916666666667,18.71
CUST109850,27,Self-Employed,2.6,57201,707,2.9,3347,17698,0,0,0,Line of Credit,Personal,8000,8.94,30.9,0.14,0.047,1,Ontario,4766.75,10.94
CUST109851,33,Employed,14.5,30618,681,5.0,2120,5086,0,0,0,Credit Card,Debt Consolidation,38000,17.4,16.6,1.241,0.414,1,British Columbia,2551.5,19.4
CUST109852,43,Employed,4.7,17892,758,22.4,1474,4546,0,0,0,Line of Credit,Home Improvement,6800,7.51,25.4,0.38,0.127,1,Ontario,1491.0,9.51
CUST109853,27,Employed,2.8,47988,655,8.4,2237,14254,0,0,0,Line of Credit,Medical,33000,10.22,29.7,0.688,0.229,1,Ontario,3999.0,12.22
CUST109854,28,Employed,5.1,29426,668,3.7,160,11451,0,1,0,Credit Card,Education,40400,18.22,38.9,1.373,0.458,1,Ontario,2452.1666666666665,20.22
CUST109855,42,Employed,10.2,107010,558,13.7,318,34629,0,0,0,Personal Loan,Personal,7400,15.69,32.4,0.069,0.023,1,British Columbia,8917.5,17.689999999999998
CUST109856,24,Employed,0.6,23004,508,1.2,11,11773,0,1,0,Credit Card,Personal,26900,22.53,51.2,1.169,0.39,0,British Columbia,1917.0,24.53
CUST109857,30,Employed,8.9,19052,636,11.3,441,3706,0,0,0,Credit Card,Home Improvement,8800,19.63,19.5,0.462,0.154,1,British Columbia,1587.6666666666667,21.63
CUST109858,41,Employed,10.8,31499,661,21.8,575,16735,0,0,0,Personal Loan,Education,45500,12.38,53.1,1.444,0.481,0,British Columbia,2624.9166666666665,14.38
CUST109859,59,Employed,10.4,93421,675,7.5,28954,45233,0,0,0,Credit Card,Home Improvement,70000,17.16,48.4,0.749,0.25,1,Ontario,7785.083333333333,19.16
CUST109860,42,Employed,18.5,18794,637,14.2,411,2745,0,2,1,Line of Credit,Medical,9200,11.25,14.6,0.49,0.163,0,British Columbia,1566.1666666666667,13.25
CUST109861,40,Self-Employed,7.5,124339,579,3.2,554,27294,0,0,0,Line of Credit,Home Improvement,10800,14.55,22.0,0.087,0.029,0,Ontario,10361.583333333334,16.55
CUST109862,41,Self-Employed,6.7,57829,704,19.3,1115,23805,0,0,0,Credit Card,Home Improvement,70000,17.34,41.199999999999996,1.21,0.403,1,British Columbia,4819.083333333333,19.34
CUST109863,22,Employed,3.0,33364,608,1.9,838,6452,0,0,0,Personal Loan,Business,22500,13.48,19.3,0.674,0.225,0,British Columbia,2780.3333333333335,15.48
CUST109864,36,Self-Employed,2.4,16160,577,11.4,2168,5600,0,0,1,Personal Loan,Personal,3800,16.9,34.699999999999996,0.235,0.078,1,Ontario,1346.6666666666667,18.9
CUST109865,34,Self-Employed,11.0,29330,677,10.8,796,10201,0,0,0,Line of Credit,Medical,12100,10.76,34.8,0.413,0.138,1,British Columbia,2444.1666666666665,12.76
CUST109866,38,Employed,0.9,61636,622,17.2,741,6738,0,0,0,Personal Loan,Home Improvement,31700,14.29,10.9,0.514,0.171,0,British Columbia,5136.333333333333,16.29
CUST109867,36,Employed,2.5,32414,631,5.2,1036,3550,0,1,0,Personal Loan,Personal,34000,14.87,11.0,1.049,0.35,1,British Columbia,2701.1666666666665,16.869999999999997
CUST109868,39,Self-Employed,4.7,91864,765,8.3,99,29321,1,2,0,Personal Loan,Personal,100000,8.92,31.900000000000002,1.089,0.363,0,Ontario,7655.333333333333,10.92
CUST109869,31,Employed,8.8,27493,641,12.1,1615,14703,0,1,0,Credit Card,Personal,17600,20.3,53.5,0.64,0.213,0,Ontario,2291.0833333333335,22.3
CUST109870,35,Employed,11.7,30889,637,13.8,454,8406,0,0,0,Credit Card,Education,6600,20.15,27.200000000000003,0.214,0.071,1,British Columbia,2574.0833333333335,22.15
CUST109871,20,Employed,2.0,15000,532,1.2,5,1673,0,0,1,Personal Loan,Home Improvement,15900,16.32,11.200000000000001,1.06,0.353,0,Ontario,1250.0,18.32
CUST109872,31,Employed,7.1,37413,489,11.0,2182,18566,0,0,0,Line of Credit,Debt Consolidation,32000,14.5,49.6,0.855,0.285,0,British Columbia,3117.75,16.5
